Spp.ID,Group,Taxa,Common Name,Scientific Name,DPS/Stock,ESA T/E,Waters,Year Listed,CH Year,RP Year,MMPA,CITES,Pop_Location,Time,Estimate,Measure_Precision,Measure_variation,Measure_Unit,Weigth(kg),Length(m),Lifespan(yrs),Maturity(yrs),Diet,Behavior,MinPopEstimate,PBR,Growth Rate(%),Mortality(per/yr),Conservation_actions,ESA agency region,ESA agency secondary,Main Threat,PrimarySource,PrimarySourceType,DataSource,RP_History,RP_Status,CH_History,CH Final 1 size,CH Last Final date,CH Last Final size,CH_Current,CH Note,PROJECT PopsNumber,Index_Species,Index_Species_Narr,Index_Use_narr,Pop_CaptiveWild,Pop_Extent,Measure_Type,PointBeforeListingGap,PopNotes,Measure_Method,ListPeriod,DataNotes,DataResearch
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1979,82,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1980,84,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1981,82,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1982,79,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1983,76,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1984,74,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1985,77,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1986,81,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1987,84,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1988,85,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1989,85,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1990,88,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1991,92,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1992,91,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1993,97,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1994,96,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1995,98,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1996,97,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1997,92,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1998,89,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,1999,85,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2000,82,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2001,78,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2002,79,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2003,82,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2004,83,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Before,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2005,88,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Within,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2006,89,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Within,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2007,86,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Within,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2008,85,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Within,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2009,85,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Within,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2010,86,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Within,,
18a,Marine mammal,Cetacean,Southern resident killer whale,Orcinus orca,Southern Resident DPS,Endangered,US,2005,2006,2008,depleted,Appendix II,West coast,2011,87,,,Individuals,8750,9.25,75,,"salmon, fish",highly social,,0.14,,,,Marine,,,"Matkin, C. O, M. J. Moore, and F.M.D. Gulland. 2017. Review of Recent Research on Southern Resident Killer Whales (SRKW) to Detect Evidence of Poor Body Condition in the Population. Independent Science Panel Report to the SeaDoc Society. 3 pp. + Appendices. DOI 10.1575/1912/8803",Report,,,,,,,,,,,,,,Wild,Partial,Abundance,,,,Within,,
